Date,EURUSD25R3M CURNCY,GBPUSD25R3M CURNCY,USDJPY25R3M CURNCY,AUDUSD25R3M CURNCY,NZDUSD25R3M CURNCY,USDCAD25R3M CURNCY,USDCHF25R3M CURNCY,USDNOK25R3M CURNCY,USDSEK25R3M CURNCY,USDMXN25R3M CURNCY,USDBRL25R3M CURNCY,USDZAR25R3M CURNCY,USDTRY25R3M CURNCY,USDINR25R3M CURNCY,USDKRW25R3M CURNCY
2009-08-13,0.31,-0.8875,-2.6225,-2.4975,-2.8075,0.065,-0.58,0.4675,0.5525,2.9175,4.24,5.095,3.6725,1.9125,3.75
2009-08-14,0.3,-0.925,-2.64,-2.4175,-2.76,0.1025,-0.575,0.555,0.675,2.72,4.2375,5.12,3.8325,2.065,3.6625
2009-08-17,0.205,-1.0325,-2.805,-2.735,-3.1025,0.1075,-0.6025,0.565,0.725,2.75,4.4125,5.105,4.1775,2.1275,3.94
2009-08-18,0.1675,-0.995,-2.7175,-2.77,-3.0775,0.135,-0.415,0.615,0.725,2.7125,4.33,5.165,3.96,2.245,3.8675
2009-08-19,0.1725,-1.0675,-2.8,-2.7,-3.02,0.1425,-0.405,0.7075,0.775,2.9475,4.3025,5.065,3.7775,2.1825,3.82
2009-08-20,0.16,-1.0775,-2.75,-2.64,-2.95,0.0975,-0.41,0.6225,0.735,2.735,4.305,4.94,3.73,2.2275,3.8975
2009-08-21,0.19,-1.0425,-2.835,-2.645,-2.98,0.03,-0.51,0.445,0.6675,2.6375,4.2825,4.78,3.7625,2.0875,3.8525
2009-08-24,0.21,-1.0525,-2.5875,-2.5075,-2.8425,-0.0625,-0.435,0.615,0.695,2.6125,4.4075,4.735,3.6125,1.8975,3.8425
2009-08-25,0.23,-1.075,-2.6275,-2.435,-2.7575,-0.06,-0.3975,0.625,0.7175,2.9125,4.3775,4.77,3.5675,1.9025,3.805
2009-08-26,0.2075,-1.1425,-2.635,-2.4775,-2.8075,-0.0075,-0.4725,0.595,0.69,3.3575,4.4325,4.755,3.405,2.1025,3.8325
2009-08-27,0.215,-1.15,-2.7,-2.51,-2.8425,-0.0075,-0.3875,0.7225,0.755,3.4525,4.4075,4.765,3.455,1.9925,3.7575
2009-08-28,0.2275,-1.145,-2.705,-2.45,-2.7675,-0.04,-0.51,0.715,0.72,3.48,4.54,4.6025,3.4775,2.0275,3.6275
2009-08-31,0.2325,-1.145,-2.445,-2.44,-2.7725,0.045,-0.5,0.47,0.535,3.1225,4.4975,4.0425,3.4125,2.1025,3.5275
2009-09-01,0.205,-1.26,-2.5325,-2.475,-2.82,0.08,-0.285,0.46,0.4325,2.3025,4.5325,3.405,3.4025,2.05,3.2725
2009-09-02,0.17,-1.3175,-2.3625,-2.5825,-2.905,0.1175,-0.2825,0.58,0.4425,2.865,4.83,3.7425,3.5175,2.1275,2.2475
2009-09-03,0.1375,-1.26,-2.65,-2.5425,-2.87,0.1025,-0.31,0.5825,0.5075,2.57,4.7425,3.3875,3.5025,1.895,1.895
2009-09-04,0.1425,-1.29,-2.1625,-2.485,-2.7875,0.09,-0.2225,0.545,0.3825,2.5075,4.665,2.5225,3.405,2.06,2.4375
2009-09-07,0.1375,-1.25,-2.5825,-2.445,-2.7325,0.0275,-0.4,0.72,0.6875,2.6275,4.7025,3.05,3.285,1.8925,1.8425
2009-09-08,0.355,-1.1925,-2.6325,-2.355,-2.67,0.0125,-0.4225,0.57,0.525,2.9875,4.6275,3.62,3.17,1.9275,2.205
2009-09-09,0.355,-1.15,-2.48,-2.295,-2.63,0.0075,-0.4225,0.3825,0.33,2.27,4.5525,2.525,3.1175,1.5675,1.8475
2009-09-10,0.345,-1.1225,-2.78,-2.2875,-2.6275,0.0075,-0.7075,0.6525,0.6525,3.41,4.5675,4.19,3.1325,1.565,2.3575
2009-09-11,0.3325,-1.1225,-2.935,-2.31,-2.6325,-0.0225,-0.7075,0.6825,0.6075,3.84,4.5725,4.3625,3.1275,1.6875,2.2475
2009-09-14,0.32,-1.13,-3.0875,-2.365,-2.6875,-0.005,-0.725,0.7125,0.6375,3.85,4.5875,4.26,3.1625,1.68,2.33
2009-09-15,0.275,-1.1325,-3.0575,-2.32,-2.625,0.0025,-0.705,0.78,0.67,3.84,4.6125,4.0425,2.9425,1.6475,2.0675
2009-09-16,0.3225,-1.15,-3.14,-2.225,-2.54,0.005,-0.705,0.74,0.695,3.6725,4.6575,4.135,2.9275,1.6375,2.0175
2009-09-17,0.305,-1.095,-3.14,-2.22,-2.52,-0.0075,-0.6775,0.5975,0.61,3.69,4.6075,3.75,2.905,1.6725,1.915
2009-09-18,0.29,-1.14,-3.135,-2.225,-2.53,-0.0025,-0.685,0.635,0.6675,3.6375,4.61,3.7975,2.89,1.7025,1.9525
2009-09-21,0.205,-1.165,-2.95,-2.1875,-2.5125,0.015,-0.6375,0.815,0.7025,3.725,4.6025,4.165,2.8475,1.6775,1.975
2009-09-22,0.2525,-1.125,-2.92,-2.1725,-2.485,-0.0075,-0.66,0.715,0.6775,3.675,4.6175,4.2,2.8475,1.715,1.8825
2009-09-23,0.25,-1.1275,-2.85,-2.16,-2.485,-0.0025,-0.62,0.6875,0.735,3.655,4.6175,4.1575,2.835,1.6125,1.8775
2009-09-24,0.1525,-1.1225,-2.7775,-2.1,-2.4375,0.045,-0.64,0.72,0.7875,3.6875,4.6525,3.98,2.89,1.635,2.05
2009-09-25,0.0475,-1.2325,-2.905,-2.125,-2.455,0.0775,-0.5525,0.7625,0.8275,4.0075,4.6575,3.985,2.8975,1.6275,2.255
2009-09-28,0.0375,-1.33,-2.91,-2.1375,-2.48,0.0225,-0.4675,1.025,1.0625,4.145,4.5575,3.985,2.8925,1.6275,2.34
2009-09-29,0.02,-1.3325,-3.085,-2.095,-2.445,0.005,-0.3675,1.21,1.285,4.0675,4.495,3.9175,2.8925,1.6075,2.5
2009-09-30,0.0075,-1.39,-2.9925,-2.075,-2.35,0.0025,-0.355,1.61,1.2325,3.75,4.5775,3.92,2.94,1.5075,2.3925
2009-10-01,-0.0775,-1.3825,-2.9575,-2.02,-2.34,0.0475,-0.285,0.8975,0.98,3.715,4.6425,4.3275,2.8475,1.6125,1.975
2009-10-02,-0.14,-1.42,-3.02,-2.1225,-2.47,0.1,-0.35,0.99,1.0475,3.815,4.5675,4.36,3.04,1.595,2.11
2009-10-05,-0.1725,-1.42,-2.79,-2.09,-2.455,0.045,-0.3,1.035,1.135,3.665,4.5525,4.375,2.8275,1.6575,2.0725
2009-10-06,-0.1625,-1.52,-2.8425,-2.005,-2.35,-0.0025,-0.2675,1.0,1.1375,3.625,4.5775,4.25,2.645,1.5825,2.055
2009-10-07,-0.1825,-1.52,-2.99,-1.9125,-2.1925,-0.0075,-0.2375,0.91,1.105,3.635,4.5375,4.34,2.695,1.2575,1.9
2009-10-08,-0.1525,-1.485,-3.1,-1.74,-2.08,-0.015,-0.23,0.915,1.0775,3.435,4.55,4.1775,2.695,1.2325,1.8725
2009-10-09,-0.1625,-1.4875,-2.9725,-1.7425,-2.065,-0.0475,-0.285,0.535,1.0075,3.395,4.445,4.135,2.7,1.205,1.83
2009-10-12,-0.15,-1.6075,-2.84,-1.605,-1.9375,-0.0775,-0.2325,0.59,1.0825,3.3575,4.4225,4.0575,2.69,1.4675,1.8075
2009-10-13,-0.0775,-1.605,-2.61,-1.5,-1.825,-0.095,-0.3425,0.5375,1.005,3.31,4.4325,4.0325,2.695,1.4575,1.7675
2009-10-14,0.0525,-1.5575,-2.6225,-1.345,-1.6725,-0.1075,-0.395,0.5475,0.9275,3.4625,4.4525,4.05,2.6875,1.3725,1.71
2009-10-15,0.0475,-1.0725,-2.485,-1.2475,-1.545,-0.0075,-0.1875,0.5625,0.9525,3.515,4.5025,4.005,2.81,1.3325,2.0625
2009-10-16,0.035,-1.1,-2.365,-1.1425,-1.3925,0.1025,-0.2375,0.5575,0.955,3.525,4.5725,4.075,2.91,1.3575,2.185
2009-10-19,0.0425,-1.1075,-2.24,-1.1475,-1.44,0.13,-0.4375,0.5475,0.9425,3.5975,4.7125,3.9975,2.8925,1.385,2.635
2009-10-20,-0.005,-1.09,-2.235,-1.155,-1.48,0.2075,-0.395,0.6725,0.92,3.5625,4.8275,3.945,2.88,1.3525,2.68
2009-10-21,-0.14,-1.065,-2.085,-1.1475,-1.505,0.15,-0.29,0.7425,0.98,3.6425,4.955,4.05,2.9425,1.4275,3.2975
2009-10-22,-0.1825,-1.0775,-1.965,-1.2175,-1.585,0.17,-0.2,0.765,0.985,3.6175,5.0475,4.075,2.92,1.6725,3.49
2009-10-23,-0.28,-1.075,-1.83,-1.1775,-1.525,0.205,-0.25,0.82,1.0375,3.6075,4.885,4.265,2.9225,1.85,3.4875
2009-10-26,-0.395,-1.0925,-1.7,-1.245,-1.545,0.235,-0.215,0.87,1.035,3.615,5.0125,4.27,3.2325,1.8,3.405
2009-10-27,-0.62,-1.105,-1.705,-1.4675,-1.8,0.2875,-0.3025,1.155,1.27,3.6925,5.2325,4.26,3.41,1.9425,3.8225
2009-10-28,-0.73,-1.1225,-1.8825,-1.8775,-2.3525,0.485,0.105,1.205,1.315,3.755,5.6925,4.285,3.85,2.1175,3.99
2009-10-29,-0.79,-1.105,-1.775,-2.22,-2.6375,0.525,0.0825,1.225,1.3425,3.7575,6.07,4.41,3.9825,2.245,4.15
2009-10-30,-0.805,-1.1,-1.745,-2.1975,-2.6275,0.64,0.1925,1.28,1.4425,3.63,5.9225,4.4625,3.9125,2.1475,4.1325
2009-11-02,-0.845,-1.21,-1.97,-2.4625,-2.915,0.61,0.225,1.2675,1.3925,3.75,6.3525,4.4575,3.4575,2.1775,4.1025
2009-11-03,-1.015,-1.5075,-2.0025,-2.685,-3.145,0.605,0.57,1.3675,1.5,4.105,6.5675,4.695,3.8475,2.2825,4.0
2009-11-04,-0.9425,-1.55,-1.9075,-2.435,-2.85,0.535,0.4875,1.3475,1.47,3.94,6.27,4.66,3.7525,2.2375,3.99
2009-11-05,-1.0,-1.5275,-1.735,-2.31,-2.7425,0.49,0.5425,1.315,1.4425,3.8425,6.3375,4.6925,3.8025,2.1825,3.895
2009-11-06,-1.01,-1.46,-1.705,-2.255,-2.6475,0.5,0.5625,1.3625,1.4975,3.7675,6.33,4.67,3.7875,2.1675,3.8275
2009-11-09,-0.935,-1.38,-1.6825,-2.0825,-2.4825,0.485,0.4075,1.3325,1.475,3.8775,5.9275,4.505,3.76,2.2,3.495
2009-11-10,-0.94,-1.53,-1.6775,-2.055,-2.4725,0.4875,0.505,1.33,1.4475,3.8475,6.005,4.605,3.855,2.1075,3.525
2009-11-11,-0.9525,-1.5875,-1.6,-2.0275,-2.43,0.4825,0.445,1.3275,1.445,3.985,6.255,4.565,3.7975,1.94,3.5425
2009-11-12,-1.1275,-1.6425,-1.57,-1.9275,-2.3175,0.535,0.5825,1.53,1.6275,3.9375,5.9875,4.685,3.7225,1.8425,3.535
2009-11-13,-1.155,-1.655,-1.49,-2.005,-2.4025,0.5475,0.6075,1.6125,1.6575,4.3325,6.3225,4.7075,3.8375,1.86,4.0925
2009-11-16,-1.1425,-1.45,-1.4875,-1.97,-2.3775,0.5075,0.5675,1.5775,1.6125,4.3725,6.305,4.695,3.7825,1.705,3.62
2009-11-17,-1.14,-1.43,-1.5225,-2.0775,-2.5,0.5975,0.5575,1.585,1.6375,4.35,5.985,4.775,3.9275,1.7325,3.7575
2009-11-18,-1.1175,-1.43,-1.4775,-2.08,-2.47,0.625,0.57,1.5625,1.6225,4.3325,6.285,4.8,3.765,1.705,3.7775
2009-11-19,-1.17,-1.4475,-1.4725,-2.1825,-2.625,0.8,0.6225,1.62,1.6825,4.405,6.03,4.71,3.7725,1.7175,3.765
2009-11-20,-1.235,-1.4525,-1.475,-2.5825,-3.0325,0.945,0.6625,1.6975,1.7575,4.34,6.01,4.7525,3.77,1.785,3.845
2009-11-23,-1.2575,-1.4525,-1.465,-2.5575,-2.975,0.935,0.64,1.105,1.2425,4.2975,6.015,4.685,3.8125,1.7775,3.7675
2009-11-24,-1.325,-1.535,-1.4725,-2.6175,-3.015,0.94,0.675,1.165,1.295,4.3775,5.925,4.675,3.75,1.8125,3.965
2009-11-25,-1.285,-1.5475,-1.755,-2.61,-3.0325,0.7575,0.655,1.1575,1.2725,4.3225,5.92,4.66,3.8,1.7925,3.885
2009-11-26,-1.3625,-1.5925,-2.395,-2.9075,-3.36,0.82,0.63,1.21,1.29,4.3075,6.005,4.69,3.95,1.8,3.98
2009-11-27,-1.58,-1.7625,-2.84,-3.385,-3.8775,0.9025,0.945,1.375,1.445,4.4675,6.055,5.1475,4.9825,1.81,4.1475
2009-11-30,-1.565,-1.73,-2.755,-3.2925,-3.7325,0.8625,0.93,1.335,1.415,4.465,6.065,5.12,4.885,2.1275,4.305
2009-12-01,-1.54,-1.7325,-2.2475,-3.0825,-3.46,0.835,0.88,1.3225,1.43,4.4075,6.02,5.0875,4.6,2.0225,4.4025
2009-12-02,-1.55,-1.705,-1.97,-2.68,-3.0525,0.815,0.8675,1.3475,1.435,4.4325,5.895,4.7725,4.5925,1.9325,4.345
2009-12-03,-1.575,-1.745,-1.78,-2.66,-3.04,0.8275,0.9075,1.3025,1.395,4.25,5.85,4.925,4.4525,1.89,4.285
2009-12-04,-1.58,-1.72,-1.48,-2.67,-3.075,0.825,0.885,1.365,1.435,4.1325,5.83,4.73,4.3725,2.215,4.205
2009-12-07,-1.64,-1.7475,-1.4475,-2.7575,-3.155,0.85,0.9475,1.34,1.49,4.1975,5.81,4.845,4.1525,2.295,4.18
2009-12-08,-1.625,-1.735,-1.6375,-2.8725,-3.26,0.91,0.85,1.2575,1.345,4.31,5.845,4.96,4.2175,2.215,4.0975
2009-12-09,-1.645,-1.7025,-1.6075,-2.94,-3.3425,0.9,0.8775,1.3425,1.4425,4.31,5.91,4.77,4.225,2.3075,4.2125
2009-12-10,-1.6275,-1.7,-1.5675,-3.02,-3.4075,0.815,0.8775,1.2575,1.3975,4.235,5.905,5.07,4.15,2.29,4.3275
2009-12-11,-1.6525,-1.685,-1.345,-2.765,-3.1775,0.85,0.8875,1.25,1.345,4.225,5.8375,5.205,4.0275,2.2675,4.17
2009-12-14,-1.6575,-1.6875,-1.425,-2.81,-3.18,0.8525,0.88,1.3925,1.4925,4.2775,5.6375,4.9875,3.9675,2.1475,4.1925
2009-12-15,-1.775,-1.7375,-1.2625,-2.6425,-2.9625,0.8675,0.975,1.3225,1.4,4.26,5.45,4.975,3.965,2.2475,4.0725
2009-12-16,-1.775,-1.7275,-1.1475,-2.73,-3.0725,0.87,0.9175,1.5325,1.475,4.27,5.3375,4.915,3.96,2.3575,4.0725
2009-12-17,-1.8175,-1.76,-1.085,-2.725,-3.1125,0.955,0.955,1.6675,1.6125,4.2825,5.43,4.905,4.065,2.39,4.1775
2009-12-18,-1.605,-1.7925,-1.06,-2.7425,-3.1325,1.005,0.835,1.5775,1.4575,4.31,5.4425,5.025,4.06,2.445,4.1425
2009-12-21,-1.4675,-1.7775,-1.0175,-2.735,-3.1275,0.98,0.78,1.4225,1.3025,4.315,5.3875,4.99,4.0625,2.38,4.165
2009-12-22,-1.5175,-1.885,-0.895,-2.8325,-3.14,0.9825,0.84,1.5025,1.3925,4.295,5.305,5.04,4.065,2.3675,4.055
2009-12-23,-1.515,-1.8875,-0.8525,-2.8875,-3.245,0.9575,0.785,1.5275,1.415,4.2925,5.3775,5.03,4.06,2.3675,4.08
2009-12-24,-1.51,-1.8775,-0.88,-2.8975,-3.195,0.9475,0.805,1.4375,1.3075,4.2475,5.305,5.02,4.02,2.355,4.08
2009-12-25,-1.51,-1.8625,-0.8675,-2.87,-3.185,0.935,0.755,1.3325,1.28,4.315,5.2775,5.015,4.035,2.34,4.085
2009-12-28,-1.5,-1.8875,-0.9,-2.895,-3.26,0.925,0.805,1.415,1.3025,4.2825,5.4,5.02,4.035,2.3575,4.14
2009-12-29,-1.445,-1.9475,-0.835,-2.7475,-3.085,0.9025,0.8375,1.37,1.255,4.2525,5.2725,5.02,4.05,2.3425,3.86
2009-12-30,-1.4375,-1.9475,-0.8075,-2.6925,-3.045,0.915,0.69,1.3375,1.305,4.235,5.2,5.03,4.11,2.425,3.75
2009-12-31,-1.465,-1.9325,-0.825,-2.6725,-3.0025,0.855,0.735,1.26,1.2775,4.23,5.2725,5.04,4.095,2.39,3.7975
2010-01-01,-1.4975,-1.9075,-0.855,-2.6775,-2.975,0.825,0.71,1.2625,1.235,4.275,5.2025,5.01,4.1,2.385,3.8125
2010-01-04,-1.42,-1.94,-0.85,-2.5675,-2.9525,0.885,0.74,1.295,1.2625,4.275,5.245,4.855,3.8825,2.27,3.8525
2010-01-05,-1.3225,-1.9075,-1.02,-2.33,-2.6275,0.86,0.66,1.24,1.19,4.0375,5.0775,4.83,3.3525,2.1275,3.39
2010-01-06,-1.3,-1.71,-1.035,-2.1125,-2.4125,0.72,0.645,1.2575,1.195,3.625,4.8825,4.6725,3.2825,2.1675,3.1625
2010-01-07,-1.235,-1.69,-0.9575,-1.9275,-2.2175,0.7325,0.6275,1.22,1.135,3.69,4.7525,4.58,3.345,1.7275,2.9275
2010-01-08,-1.1775,-1.64,-1.0475,-1.9325,-2.23,0.7275,0.59,1.185,1.125,3.73,4.6125,4.5125,3.27,1.555,2.965
2010-01-11,-0.895,-1.58,-1.055,-1.695,-1.945,0.7125,0.435,0.805,1.01,3.7,4.7325,4.575,3.31,1.1775,2.295
2010-01-12,-0.915,-1.3925,-1.305,-1.7175,-1.9875,0.7425,0.415,0.7425,1.02,3.6675,4.7375,4.5525,3.0,1.1775,2.22
2010-01-13,-0.8875,-1.34,-1.315,-1.8375,-2.15,0.74,0.435,0.8675,0.995,3.7,4.56,4.4925,2.95,1.3075,2.4775
2010-01-14,-0.945,-1.315,-1.29,-1.7825,-2.03,0.6625,0.405,0.85,1.005,3.6,4.565,4.4075,2.93,1.32,2.5475
2010-01-15,-1.1275,-1.3125,-1.445,-1.8625,-2.07,0.6875,0.46,0.9825,1.1325,3.52,4.62,4.4825,3.0125,1.2925,2.4125
2010-01-18,-1.125,-1.2975,-1.42,-1.8775,-2.18,0.685,0.46,0.9625,1.125,3.7375,4.575,4.245,2.9875,1.4225,2.4125
2010-01-19,-1.295,-1.275,-1.415,-1.8925,-2.1475,0.74,0.56,1.165,1.28,3.51,4.475,4.215,2.6275,1.3475,2.5025
2010-01-20,-1.205,-1.2875,-1.3975,-2.2,-2.55,0.9025,0.605,1.2675,1.4025,3.64,4.34,4.3875,3.1375,1.3175,2.62
2010-01-21,-1.4975,-1.2925,-1.46,-2.385,-2.6225,1.0975,0.745,1.57,1.435,3.6175,4.405,4.495,2.88,1.495,2.6875
2010-01-22,-1.4775,-1.345,-1.6325,-2.43,-2.6575,1.205,0.7075,1.5275,1.41,3.7025,4.38,4.4525,2.9075,1.575,3.005
2010-01-25,-1.3875,-1.33,-1.68,-2.3225,-2.5425,1.26,0.67,1.4775,1.2975,3.805,4.3725,4.4975,2.86,1.6425,3.38
2010-01-26,-1.4025,-1.3825,-1.8725,-2.4475,-2.6775,1.26,0.675,1.525,1.345,3.705,4.4875,4.525,3.045,1.6275,3.635
2010-01-27,-1.445,-1.3575,-2.0675,-2.355,-2.5675,1.285,0.71,1.5525,1.34,3.635,4.67,4.475,3.11,1.865,3.6225
2010-01-28,-1.38,-1.3725,-1.805,-2.305,-2.5375,1.175,0.685,1.475,1.3175,3.64,4.6425,4.385,3.11,1.8425,3.81
2010-01-29,-1.4075,-1.4125,-1.815,-2.5825,-2.82,1.205,0.7025,1.5025,1.3575,3.725,4.5625,4.435,3.17,2.3275,3.9025
2010-02-01,-1.365,-1.4325,-1.7575,-2.56,-2.7425,1.1525,0.68,1.4325,1.27,3.675,4.42,4.355,3.015,2.445,4.0275
2010-02-02,-1.295,-1.4275,-1.6325,-2.5825,-2.7475,1.115,0.6675,1.3975,1.2675,3.595,4.035,4.225,3.075,2.3825,3.9025
2010-02-03,-1.24,-1.455,-1.545,-2.415,-2.6125,1.1075,0.6625,1.41,1.25,3.5925,4.175,4.18,2.985,2.32,3.765
2010-02-04,-1.5075,-1.525,-1.9325,-2.9025,-3.1075,1.235,0.785,1.59,1.4325,3.585,4.0775,4.3575,3.27,2.2125,3.58
2010-02-05,-1.7225,-1.5825,-2.015,-2.9425,-3.1675,1.2675,0.9275,1.8025,1.595,3.5375,4.1275,4.5875,3.6275,2.9975,4.1925
2010-02-08,-1.725,-1.6775,-2.0025,-2.88,-3.0625,1.295,0.89,1.7575,1.56,3.57,4.1525,4.695,3.73,3.045,4.0775
2010-02-09,-1.64,-1.8025,-1.885,-2.93,-3.085,1.245,0.835,1.635,1.47,3.5525,3.9975,4.59,3.6975,2.795,3.7775
2010-02-10,-1.525,-1.79,-1.8025,-2.7625,-2.8725,1.1975,0.7525,1.54,1.39,3.5525,3.865,4.5525,3.8375,2.595,3.44
2010-02-11,-1.61,-1.8475,-1.8,-2.5375,-2.6975,1.17,0.8525,1.6075,1.4125,3.4025,3.8875,4.4875,3.5775,2.5175,3.4875
2010-02-12,-1.69,-1.84,-1.785,-2.5375,-2.6825,1.1925,0.8,1.645,1.4625,3.3075,3.9175,4.4575,3.795,2.3225,3.6575
2010-02-15,-1.695,-1.85,-1.7225,-2.57,-2.7225,1.205,0.81,1.675,1.4775,3.2825,3.9575,4.2775,3.41,2.41,3.705
2010-02-16,-1.6175,-1.795,-1.695,-2.4875,-2.635,1.085,0.7675,1.6075,1.435,3.2925,3.9175,4.2975,3.6125,1.9075,3.62
2010-02-17,-1.59,-1.7575,-1.5025,-2.4,-2.5225,1.09,0.735,1.5875,1.39,3.0725,3.96,4.3175,3.5325,1.905,3.17
2010-02-18,-1.6125,-1.78,-1.4175,-2.4575,-2.6075,1.0925,0.78,1.6375,1.3925,2.9725,3.8075,4.2225,3.535,1.9775,3.105
2010-02-19,-1.6475,-1.8725,-1.29,-2.6375,-2.7725,1.095,0.8275,1.64,1.45,2.86,3.7325,4.2675,3.56,2.2925,3.25
2010-02-22,-1.555,-1.87,-1.2725,-2.47,-2.635,1.0875,0.8025,1.64,1.3975,2.9275,3.7275,4.05,3.58,2.3025,3.345
2010-02-23,-1.5125,-1.8675,-1.33,-2.505,-2.6775,1.185,0.77,1.545,1.33,2.84,3.7775,4.0325,3.9625,2.2725,3.175
2010-02-24,-1.5475,-1.8725,-1.31,-2.595,-2.7575,1.2025,0.7625,1.555,1.37,2.8375,3.7075,4.1975,4.335,2.175,3.215
2010-02-25,-1.67,-1.96,-1.395,-2.7475,-2.8625,1.295,0.91,1.625,1.64,2.895,3.7025,4.1475,4.3,2.23,3.56
2010-02-26,-1.5725,-1.985,-1.37,-2.62,-2.725,1.2275,0.8425,1.5975,1.52,2.9075,3.6925,4.1575,3.9975,2.275,3.4825
2010-03-01,-1.59,-2.4725,-1.3725,-2.59,-2.695,1.185,0.8275,1.5625,1.5175,2.93,3.8875,3.9875,3.735,2.2325,3.3925
2010-03-02,-1.57,-2.495,-1.3225,-2.495,-2.6425,0.915,0.82,1.5875,1.4825,2.865,3.7225,3.9175,3.7125,2.1525,3.3775
2010-03-03,-1.5625,-2.465,-1.325,-2.47,-2.59,0.8275,0.8,1.565,1.485,3.0225,3.8675,4.0175,3.8025,2.075,3.305
2010-03-04,-1.5775,-2.4725,-1.2825,-2.4975,-2.64,0.8225,0.775,1.5825,1.485,2.8075,3.6625,3.935,3.7625,2.0275,3.3025
2010-03-05,-1.555,-2.43,-1.1975,-2.4425,-2.6,0.8225,0.8,1.5725,1.475,2.7575,3.625,4.175,3.8925,2.0475,3.1775
2010-03-08,-1.4225,-2.4025,-1.015,-2.3225,-2.5025,0.825,0.69,1.49,1.435,2.815,3.6375,3.9675,3.82,1.9225,3.1775
2010-03-09,-1.4375,-2.445,-1.0,-2.2975,-2.45,0.8275,0.725,1.485,1.4,2.9125,3.61,3.905,3.8525,1.805,3.1475
2010-03-10,-1.45,-2.495,-0.8425,-2.2425,-2.4275,0.815,0.7,1.49,1.44,2.83,3.6675,3.8825,3.7925,1.865,3.1975
2010-03-11,-1.405,-2.3775,-0.835,-2.2075,-2.3,0.785,0.695,1.48,1.4175,2.8175,3.645,3.87,3.7775,1.81,3.005
2010-03-12,-1.2725,-2.2725,-0.7825,-2.035,-2.175,0.705,0.605,1.3475,1.305,2.8775,3.675,3.875,3.7475,1.75,2.6775
2010-03-15,-1.2925,-2.2825,-0.805,-1.9925,-2.1125,0.655,0.635,1.335,1.2725,2.84,3.66,4.03,3.105,1.8275,2.805
2010-03-16,-1.2775,-2.315,-0.8675,-2.0475,-2.1825,0.715,0.675,1.345,1.3025,2.8,3.63,3.715,3.5775,1.83,2.9475
2010-03-17,-1.245,-2.1825,-0.8775,-1.98,-2.105,0.715,0.6,1.3775,1.3075,2.8025,3.58,4.05,3.475,1.5425,2.54
2010-03-18,-1.31,-2.3225,-0.8175,-1.945,-2.0675,0.71,0.615,1.3575,1.3475,2.8,3.7475,3.785,3.5325,1.55,2.5325
2010-03-19,-1.4,-2.3975,-0.7925,-1.995,-2.1725,0.7875,0.63,1.4625,1.42,2.8225,3.7775,3.745,3.51,1.535,2.5425
2010-03-22,-1.465,-2.45,-0.9075,-2.08,-2.2225,0.885,0.6125,1.49,1.48,2.885,3.6975,3.74,3.255,1.445,2.7675
2010-03-23,-1.46,-2.4625,-0.925,-2.07,-2.1775,0.885,0.665,1.4925,1.505,2.815,3.6825,4.075,3.8175,1.4975,2.8425
2010-03-24,-1.5825,-2.49,-0.7625,-2.13,-2.26,0.965,0.6975,1.5925,1.5275,2.875,3.6325,3.81,3.6825,1.515,2.8225
2010-03-25,-1.6025,-2.4075,-0.6975,-2.345,-2.46,0.995,0.7675,1.585,1.54,2.8425,3.7,3.57,3.54,1.48,2.78
2010-03-26,-1.5825,-2.43,-0.73,-2.34,-2.465,1.145,0.6725,1.565,1.5525,2.785,3.5725,4.0075,3.7025,1.425,2.65
2010-03-29,-1.5575,-2.4425,-0.685,-2.36,-2.525,1.11,0.7275,1.555,1.5575,2.8775,3.565,3.7725,3.47,1.4425,2.655
2010-03-30,-1.46,-2.3775,-0.7525,-2.225,-2.395,1.105,0.7075,1.535,1.51,2.835,3.525,3.455,3.405,1.22,2.5125
2010-03-31,-1.4375,-2.3675,-0.7125,-2.245,-2.41,1.055,0.6825,1.455,1.6,2.86,3.5125,3.235,3.395,1.2725,2.5025
2010-04-01,-1.365,-2.235,-0.7025,-2.26,-2.4225,1.035,0.6625,1.3625,1.4825,2.8675,3.58,3.505,3.275,1.2975,2.4375
2010-04-02,-1.355,-2.1825,-0.67,-2.2525,-2.4425,1.08,0.7075,1.3575,1.4725,2.875,3.5825,3.31,3.28,1.2975,2.3975
2010-04-05,-1.3575,-2.23,-0.7625,-2.205,-2.365,1.01,0.65,1.3275,1.4825,2.77,3.56,3.155,3.225,1.2975,2.245
2010-04-06,-1.42,-2.3125,-0.7925,-2.18,-2.37,0.975,0.6325,1.4175,1.5575,2.8175,3.6175,3.21,3.0625,1.175,2.155
2010-04-07,-1.465,-2.245,-0.925,-2.16,-2.355,0.985,0.6525,1.34,1.49,2.875,3.71,3.3775,3.065,1.1675,2.1875
2010-04-08,-1.4825,-2.265,-1.035,-2.18,-2.3875,1.055,0.6575,1.4525,1.5725,2.9125,3.605,3.65,3.085,1.205,2.1675
2010-04-09,-1.4275,-2.1875,-1.0475,-2.06,-2.265,1.06,0.6725,1.37,1.51,2.9225,3.715,3.485,2.8725,1.2075,2.08
2010-04-12,-1.2875,-2.14,-1.0825,-2.045,-2.25,1.0625,0.5825,1.2225,1.3675,2.9,3.63,3.4875,2.7,1.075,2.04
